customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Daily_Value_Historical
9057-SIHCH,1,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.6,291.9,3.1776315789473686
9058-CBREO,1,Female,1,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.55,50.55,1.662828947368421
9058-HRZSV,0,Female,1,1,0,65,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Electronic check,94.4,6126.15,3.105263157894737
9058-MJLZC,0,Female,0,0,0,24,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,94.6,2283.15,3.111842105263158
9060-HJJRW,0,Female,0,0,0,51,0,0,DSL,0,1,1,0,1,1,One year,1,Credit card (automatic),56.4,2928.5,1.855263157894737
9061-TIHDA,1,Male,1,1,0,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.25,1233.65,3.1332236842105265
9063-ZGTUY,1,Female,0,1,1,61,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,1182.55,0.638157894736842
9065-ZCPQX,0,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),78.85,5763.15,2.59375
9066-QRSDU,0,Female,0,1,0,69,1,1,No,0,0,0,0,0,0,One year,1,Electronic check,26.3,1763.55,0.8651315789473685
9067-SQTNS,0,Male,0,1,1,44,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.6,926.0,0.6776315789473685
9067-YGSCA,0,Female,0,0,0,70,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),26.05,1856.4,0.8569078947368421
9068-FHQHD,0,Female,0,1,1,40,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,777.35,0.662828947368421
9068-VPWQQ,0,Male,0,1,0,61,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.35,4729.3,2.4786184210526314
9069-LGEUL,0,Male,0,1,0,23,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),59.95,1406.0,1.9720394736842106
9070-BCKQP,0,Female,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.15,7881.2,3.623355263157895
9073-ZZIAY,0,Male,0,1,1,62,1,0,DSL,1,1,1,1,1,1,Two year,0,Electronic check,86.1,5215.25,2.8322368421052633
9074-KGVOX,0,Male,0,1,1,50,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),39.45,2021.35,1.2976973684210529
9076-AXYIK,0,Male,1,1,0,64,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,102.1,6538.45,3.3585526315789473
9079-LWTFD,0,Male,0,0,0,47,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Mailed check,100.75,4669.2,3.3141447368421053
9079-YEXQJ,1,Female,0,0,0,54,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,0,Electronic check,111.1,6014.85,3.6546052631578947
9081-WWXKP,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.25,873.4,0.6661184210526316
9084-OAYKL,0,Male,0,0,0,58,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.8,1212.25,0.6842105263157895
9086-YJYXS,0,Male,0,1,1,34,1,1,DSL,0,0,1,0,1,1,One year,0,Bank transfer (automatic),77.2,2753.8,2.5394736842105265
9087-EYCPR,0,Female,0,0,0,60,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.0,1505.05,0.8223684210526316
9089-UOWJG,0,Female,0,1,1,12,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),58.35,740.55,1.9194078947368423
9090-SGQXL,1,Male,1,1,0,68,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,7299.65,3.463815789473684
9091-WTUUY,0,Male,0,1,1,64,1,0,DSL,1,0,1,1,1,0,Two year,0,Mailed check,69.25,4447.75,2.2779605263157894
9092-GDZKO,0,Male,0,0,0,22,1,1,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),24.85,493.4,0.8174342105263159
9093-FPDLG,0,Female,0,0,0,11,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,94.2,999.9,3.098684210526316
9094-AZPHK,0,Female,0,0,0,15,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.15,1415.0,3.2944078947368425
9095-HFAFX,1,Female,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),81.0,389.6,2.6644736842105265
9097-ZUBYC,0,Male,0,1,0,14,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),48.8,664.4,1.6052631578947367
9099-FTUHS,0,Female,0,0,0,23,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.4,1249.25,1.7894736842105263
9101-BWFSS,1,Female,0,1,0,50,1,1,Fiber optic,1,1,0,1,1,1,One year,0,Electronic check,108.55,5610.7,3.5707236842105265
9101-NTIXF,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,50.6,0.638157894736842
9102-IAYHT,1,Female,0,1,1,17,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.45,1451.6,2.810855263157895
9102-OXKFY,0,Male,0,0,0,59,1,1,DSL,0,0,1,0,0,0,Two year,0,Credit card (automatic),54.15,3116.15,1.78125
9103-CXVOK,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,19.75,0.649671052631579
9103-TCIHJ,1,Female,0,0,0,15,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.7,899.8,1.8322368421052633
9107-UKCKY,0,Male,0,1,0,61,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,79.8,4914.8,2.625
9108-EJFJP,0,Female,0,1,0,1,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,53.55,53.55,1.7615131578947367
9108-EQPNQ,0,Female,0,1,1,10,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),26.1,225.55,0.8585526315789475
9110-HSGTV,0,Female,0,0,0,69,1,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),82.45,5555.3,2.712171052631579
9112-WSNPU,0,Female,1,0,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.55,2419.0,2.3207236842105265
9114-AAFQH,0,Female,0,1,0,48,1,0,DSL,0,1,1,0,0,1,One year,1,Electronic check,65.65,3094.65,2.1595394736842106
9114-DPSIA,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),81.0,5750.0,2.6644736842105265
9114-VEPUF,0,Male,0,1,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,0,Electronic check,96.1,6001.45,3.161184210526316
9115-YQHGA,0,Male,0,0,0,40,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,51.1,2092.9,1.680921052631579
9117-SHLZX,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.7,45.7,1.5032894736842106
9121-PHQSR,0,Male,1,1,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.05,1391.15,2.7976973684210527
9122-UMROB,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,20.3,0.667763157894737
9124-LHCJQ,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,85.45,85.45,2.810855263157895
9127-FHJBZ,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,114.0,8093.15,3.75
9127-QRZMH,0,Male,0,1,0,44,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),59.85,2603.95,1.9687500000000002
9128-CPXKI,0,Female,0,0,0,59,1,0,Fiber optic,0,0,1,0,1,1,Two year,0,Electronic check,95.8,5655.45,3.151315789473684
9129-UXERG,0,Female,1,0,0,18,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),103.6,1806.35,3.4078947368421053
9133-AYJZG,0,Female,0,0,0,23,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),98.7,2249.1,3.24671052631579
9134-CEQMF,1,Male,1,1,0,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,676.7,2.9440789473684212
9134-WYRVP,0,Male,0,0,0,51,1,0,Fiber optic,1,0,0,0,1,0,One year,0,Mailed check,86.35,4267.15,2.8404605263157894
9135-HSWOC,0,Male,0,1,1,64,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.7,1274.05,0.6480263157894737
9135-MGVPY,0,Male,0,1,0,69,1,0,DSL,1,1,1,1,1,1,Two year,1,Mailed check,84.7,5878.9,2.786184210526316
9136-ALYBR,1,Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.45,24.45,0.8042763157894737
9137-NOQKA,0,Male,1,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.2,37.2,0.631578947368421
9137-UIYPG,0,Female,0,1,1,35,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,106.9,3756.45,3.516447368421053
9138-EFSMO,0,Male,0,1,1,26,1,0,Fiber optic,0,0,0,0,0,1,One year,0,Bank transfer (automatic),78.95,2034.25,2.5970394736842106
9139-TWBAS,0,Female,0,1,0,26,0,0,DSL,1,1,1,0,1,0,One year,0,Bank transfer (automatic),47.85,1190.5,1.574013157894737
9139-WQQDY,1,Female,0,1,1,49,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Mailed check,100.45,4941.8,3.304276315789474
9140-CZQZZ,0,Female,0,1,0,68,1,0,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),79.6,5515.8,2.6184210526315788
9142-KZXOP,0,Male,0,0,0,44,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),68.85,2958.95,2.2648026315789473
9142-XMYJH,0,Female,0,0,0,29,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.35,601.6,0.636513157894737
9143-CANJF,0,Female,0,1,1,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,55.15,1319.85,1.8141447368421053
9146-JRIOX,0,Female,0,1,1,14,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.55,372.45,0.8404605263157895
9150-HEPMB,0,Male,0,0,0,56,1,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,52.7,3019.7,1.7335526315789476
9150-KPBJQ,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,116.85,0.6463815789473684
9152-AMKAK,0,Male,0,0,0,6,1,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,80.25,493.4,2.6398026315789473
9153-BTBVV,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.0,1753.0,0.8223684210526316
9154-QDGTH,0,Male,0,1,1,43,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),104.3,4451.85,3.430921052631579
9158-VCTQB,1,Female,0,1,0,41,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),113.6,4594.95,3.736842105263158
9163-GHAYE,0,Female,0,0,0,15,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,48.85,736.8,1.6069078947368423
9167-APMXZ,0,Female,0,0,0,22,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,2.7680921052631584
9168-INPSZ,0,Female,1,1,0,44,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,104.15,4495.65,3.4259868421052637
9169-BSVIN,0,Male,0,0,0,12,1,1,DSL,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),74.75,827.05,2.4588815789473686
9170-ARBTB,0,Female,0,1,1,52,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,1012.4,0.6447368421052633
9170-CCKOU,1,Male,0,1,0,17,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Credit card (automatic),90.2,1454.15,2.967105263157895
9170-GYZJC,1,Female,0,1,1,41,1,1,DSL,1,1,1,1,0,1,Month-to-month,0,Credit card (automatic),79.9,3326.2,2.6282894736842106
9172-ANCRX,1,Female,0,0,0,10,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,98.7,973.25,3.24671052631579
9172-JITSM,1,Female,0,1,1,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.8,2361.8,2.986842105263158
9173-IVZVP,0,Female,0,1,1,53,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.9,1146.05,0.6875
9174-FKWZE,1,Female,1,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.45,19.45,0.6398026315789473
9174-IHETN,0,Female,0,0,1,50,1,0,Fiber optic,0,0,0,0,0,0,Two year,0,Credit card (automatic),70.35,3533.6,2.3141447368421053
9178-JHUVJ,0,Male,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.1,587.4,0.792763157894737
9184-GALIL,0,Female,0,1,1,38,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,781.25,0.6726973684210527
9185-TQCVP,1,Male,0,1,0,14,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.15,1139.2,2.8009868421052633
9189-JWSHV,1,Female,1,1,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,2264.05,3.0773026315789473
9190-MFJLN,1,Male,1,0,0,19,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),95.9,1777.9,3.154605263157895
9191-MYQKX,1,Female,0,1,0,7,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.15,496.9,2.4720394736842106
9194-GFVOI,0,Female,0,1,0,42,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.35,3571.6,2.7746710526315788
9199-PWQVC,0,Female,0,1,0,63,1,1,DSL,1,1,0,0,1,1,One year,1,Credit card (automatic),79.7,4786.15,2.62171052631579
9200-NLNPD,0,Male,0,1,0,56,0,0,DSL,0,0,1,1,1,1,One year,1,Bank transfer (automatic),54.05,2959.8,1.7779605263157894
9206-GVPEQ,1,Male,0,1,0,13,0,0,DSL,1,0,0,1,1,1,Month-to-month,1,Electronic check,54.45,706.85,1.7911184210526319
9207-ZPANB,0,Male,0,0,0,37,1,1,DSL,1,1,1,1,0,0,One year,0,Electronic check,67.45,2443.3,2.21875
9208-OLGAQ,0,Female,1,0,0,18,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,84.95,1443.65,2.7944078947368425
9209-NWPGU,0,Male,0,0,0,44,1,0,DSL,1,0,0,1,1,0,One year,0,Electronic check,65.4,2774.55,2.1513157894736845
9210-IAHGH,1,Female,0,0,0,7,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),70.75,450.8,2.3273026315789473
9214-EKVXR,0,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.0,44.0,1.4473684210526316
9220-CXRSC,0,Female,0,1,1,69,1,1,DSL,1,0,0,1,0,0,Two year,0,Credit card (automatic),61.4,4059.85,2.0197368421052633
9220-ZNKJI,0,Female,1,1,0,55,1,0,Fiber optic,0,0,1,1,1,0,Two year,0,Credit card (automatic),88.8,4805.3,2.9210526315789473
9221-OTIVJ,1,Female,1,0,0,14,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.85,1531.4,3.4490131578947367
9223-UCPVT,1,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,94.4,94.4,3.105263157894737
9224-VTYID,0,Male,0,1,1,47,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,90.5,4318.35,2.9769736842105265
9225-BZLNZ,0,Male,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Electronic check,85.25,6083.1,2.804276315789474
9227-LUNBG,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.6,24.6,0.8092105263157896
9227-UAQFT,0,Male,0,0,0,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,284.35,0.649671052631579
9227-YBAXE,0,Female,0,1,1,65,1,1,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),82.5,5215.1,2.7138157894736845
9229-RQABD,0,Male,0,0,0,18,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,23.75,424.5,0.78125
9231-ZJYAM,1,Female,1,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.85,292.8,2.59375
9233-PSYHO,0,Female,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),100.15,4459.8,3.2944078947368425
9236-NDUCW,0,Female,0,0,0,21,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.1,770.4,1.154605263157895
9237-HQITU,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.7,151.65,2.3256578947368425
9239-GZHZE,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),113.65,8124.2,3.7384868421052637
9239-ZBZZV,1,Female,0,0,0,6,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,47.95,305.1,1.5773026315789476
9242-TKFSV,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.1,4754.3,2.1414473684210527
9244-ZVAPM,0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.6,45.6,1.5000000000000002
9248-OJYKK,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.45,76.45,2.514802631578948
9249-FXSCK,1,Female,0,0,0,52,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),111.25,5916.45,3.6595394736842106
9250-WYPLL,1,Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.55,413.65,2.4851973684210527
9251-AWQGT,0,Female,0,1,1,48,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.0,935.9,0.6578947368421053
9251-WNSOD,0,Female,0,1,0,67,1,1,DSL,1,1,1,0,0,1,One year,0,Mailed check,75.1,5064.45,2.4703947368421053
9253-QXKBE,1,Male,1,1,0,29,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.45,2653.65,3.1069078947368425
9253-VIFJQ,0,Male,0,1,0,65,1,1,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),67.05,4309.55,2.205592105263158
9254-RBFON,1,Female,0,1,1,17,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Bank transfer (automatic),98.6,1704.95,3.2434210526315788
9256-JTBNZ,0,Female,0,0,0,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.3,246.3,0.667763157894737
9257-AZMTZ,0,Female,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1078.75,0.6611842105263158
9258-CNWAC,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),113.65,8166.8,3.7384868421052637
9259-PACGQ,1,Female,0,1,0,34,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Electronic check,62.65,2274.9,2.0608552631578947
9261-WDCAF,0,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,54.65,189.1,1.7976973684210527
9269-CQOOL,1,Male,0,0,1,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),54.7,169.45,1.799342105263158
9272-LSVYH,0,Male,0,0,0,10,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.15,735.5,2.3075657894736845
9274-CNFMO,1,Male,1,1,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.95,308.7,2.46546052631579
9274-UARKJ,0,Female,0,0,0,15,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.2,1130.0,2.736842105263158
9277-JOOMO,0,Female,0,0,0,3,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.6,86.35,0.8092105263157896
9278-VZKCD,0,Female,1,1,0,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,109.1,5647.95,3.588815789473684
9279-CJEOJ,0,Female,1,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.4,2025.1,3.1381578947368425
9281-CEDRU,0,Female,0,1,0,68,1,0,DSL,0,1,0,1,1,0,Two year,0,Bank transfer (automatic),64.1,4326.25,2.1085526315789473
9281-OFDMF,0,Male,1,0,0,39,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,90.7,3413.25,2.983552631578948
9281-PKKZE,0,Female,0,1,0,46,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,43.95,2007.85,1.4457236842105265
9282-IZGQK,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,2.7960526315789473
9283-LZQOH,1,Male,0,1,1,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.4,896.75,2.447368421052632
9286-BHDQG,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),45.25,3139.8,1.4884868421052633
9286-DOJGF,1,Female,1,1,0,38,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.95,2869.85,2.46546052631579
9289-LBQVU,0,Male,0,1,0,64,1,1,DSL,0,1,0,1,0,1,One year,1,Mailed check,70.15,4480.7,2.3075657894736845
9290-SHCMB,0,Female,1,0,0,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.85,1235.55,3.1858552631578947
9294-TDIPC,0,Male,0,0,1,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,83.75,0.6644736842105263
9297-EONCV,0,Female,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),91.35,6697.2,3.004934210526316
9297-FVVDH,0,Female,0,1,1,57,1,1,DSL,1,0,1,1,1,1,Two year,1,Electronic check,84.5,4845.4,2.7796052631578947
9298-WGMRW,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.5,8312.75,3.799342105263158
9300-AGZNL,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,94.0,3.0921052631578947
9300-RENDD,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.95,79.95,2.629934210526316
9305-CDSKC,1,Female,0,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.65,820.5,3.27796052631579
9306-CPCBC,1,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.25,210.3,2.442434210526316
9308-ANMVE,0,Male,0,0,1,47,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,55.3,2654.05,1.819078947368421
9309-BZGNT,0,Male,1,1,0,69,0,0,DSL,0,0,1,0,0,0,One year,1,Credit card (automatic),29.8,2134.3,0.980263157894737
9313-CDOGY,0,Male,0,1,1,38,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.6,717.3,0.6447368421052633
9313-QOLTZ,0,Male,0,0,0,26,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,518.3,0.6875
9314-IJWSQ,0,Female,0,1,1,14,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.8,1203.9,2.7894736842105265
9314-QDMDW,0,Male,0,0,0,11,1,0,DSL,0,1,0,0,1,0,One year,1,Electronic check,61.25,729.95,2.0148026315789473
9317-WZPGV,1,Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),79.75,159.4,2.6233552631578947
9318-NKNFC,1,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.85,18.85,0.6200657894736843
9323-HGFWY,0,Female,0,1,0,27,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Credit card (automatic),101.9,2681.15,3.3519736842105265
9327-QSDED,0,Male,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.55,335.4,1.4325657894736843
9330-DHBFL,0,Female,0,1,1,23,1,0,DSL,1,1,1,1,0,0,One year,1,Mailed check,66.25,1533.8,2.179276315789474
9330-IJWIO,1,Female,0,0,0,13,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,100.35,1358.85,3.3009868421052633
9330-VOFSZ,0,Female,0,1,0,60,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.8,6640.7,3.6447368421052633
9332-GYWLO,0,Female,0,1,1,6,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,54.85,355.1,1.804276315789474
9334-GWGOW,0,Male,1,1,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.85,485.25,2.4621710526315788
9337-SRRNI,0,Male,0,0,1,66,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.3,1673.8,0.8322368421052633
9339-FIIJL,0,Male,0,1,0,72,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.95,6151.9,2.827302631578948
9342-VNIMQ,0,Male,0,0,0,33,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.65,1665.2,1.7976973684210527
9347-AERRL,0,Male,0,1,0,23,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.3,486.2,0.6348684210526316
9348-ROUAI,0,Female,0,1,1,59,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.3,5194.05,2.9703947368421053
9348-YVOMK,0,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.8,176.2,1.4736842105263157
9350-VLHMB,0,Male,0,1,1,67,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),89.55,6373.1,2.9457236842105265
9350-ZXYJC,0,Female,0,0,0,4,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.3,116.95,0.8322368421052633
